41.23138809	1.75874176	14.19	 
41.23141098	1.75874509	14.15	 
41.23141098	1.75874829	14.11	 
41.23141098	1.75875353	14.15	 
41.23141098	1.75875353	14.15	 
41.23141098	1.75874996	13.89	 
41.23141098	1.75873661	13.91	 
41.23140335	1.75870332	13.71	 
41.23139572	1.75868835	13.65	 
41.23139572	1.75867819	13.45	 
41.23139572	1.75867996	13.71	 
41.23138809	1.75868177	13.69	 
41.23138809	1.75868320	13.79	 
41.23138809	1.75868654	13.89	 
41.23138809	1.75868511	13.81	 
41.23138809	1.75867996	13.59	 
41.23138046	1.75867009	13.69	 
41.23138046	1.75865650	13.41	 
41.23138046	1.75864815	13.79	 
41.23137283	1.75864148	13.59	 
41.23137283	1.75863828	13.65	 
41.23137283	1.75863494	13.71	 
41.23137283	1.75863494	13.65	 
41.23136520	1.75863494	13.55	 
41.23136520	1.75863494	13.71	 
41.23136520	1.75864338	13.51	 
41.23136520	1.75864505	13.45	 
41.23136520	1.75864505	13.59	 
41.23136520	1.75861511	13.39	 
41.23136520	1.75860166	13.59	 
41.23136520	1.75859651	13.31	 
41.23136520	1.75859651	13.35	 
41.23136520	1.75859832	13.55	 
41.23136520	1.75860013	13.49	 
41.23136520	1.75860166	13.41	 
41.23136520	1.75860333	13.35	 
41.23136520	1.75861158	13.41	 
41.23136520	1.75861835	13.45	 
41.23135757	1.75862169	13.49	 
41.23135757	1.75862503	13.49	 
41.23135757	1.75862836	13.49	 
41.23134613	1.75863003	13.71	 
41.23134613	1.75863003	13.41	 
41.23134613	1.75863003	13.51	 
41.23134613	1.75863170	13.59	 
41.23134613	1.75863170	13.59	 
41.23134613	1.75863003	13.69	 
41.23133850	1.75863003	13.59	 
41.23133850	1.75863003	13.75	 
41.23133850	1.75863003	13.69	 
41.23133850	1.75863003	13.75	 
41.23133850	1.75863003	13.91	 
41.23133850	1.75862836	13.75	 
41.23133850	1.75862836	13.89	 
41.23133850	1.75862836	13.81	 
41.23133087	1.75862836	13.99	 
41.23133087	1.75862836	13.95	 
41.23133087	1.75862836	13.79	 
41.23133087	1.75863003	13.65	 
41.23133087	1.75863003	13.75	 
