41.23133850	1.75867009	16.65	 
41.23133850	1.75867509	13.27	 
41.23133850	1.75867152	12.51	 
41.23133850	1.75865983	12.57	 
41.23134613	1.75864505	12.63	 
41.23134613	1.75863494	12.53	 
41.23134613	1.75863003	12.29	 
41.23134613	1.75862503	11.99	 
41.23135757	1.75862002	11.61	 
41.23135757	1.75861668	11.81	 
41.23136520	1.75861511	11.65	 
41.23136520	1.75861334	11.79	 
41.23136520	1.75861158	12.17	 
41.23137283	1.75861158	12.53	 
41.23137283	1.75860500	14.79	 
41.23137283	1.75860333	14.05	 
41.23137283	1.75859832	18.21	 
41.23137283	1.75859651	19.47	 
41.23136520	1.75859332	19.55	 
41.23136520	1.75859165	21.15	 
41.23134613	1.75859498	20.39	 
41.23134613	1.75859832	30.57	 
41.23133087	1.75860166	30.59	 
41.23133087	1.75860500	30.29	 
41.23132324	1.75861334	29.83	 
41.23131561	1.75862169	29.83	 
41.23132324	1.75863003	29.89	 
41.23133087	1.75861668	30.37	 
41.23133087	1.75860824	22.59	 
41.23133850	1.75860013	16.01	 
41.23134613	1.75859332	18.31	 
41.23135757	1.75858998	21.43	 
41.23135757	1.75860824	19.29	 
41.23135757	1.75862836	14.59	 
41.23136520	1.75862503	12.47	 
41.23136520	1.75863647	14.35	 
41.23137283	1.75864338	13.27	 
41.23137283	1.75864505	20.77	 
